scenario,year,avg_knowledge,avg_computational,pisa_like,inequality_cv,tech_ready_share,economy_productivity,capital_attraction,innovation_capacity,education_investment,effective_spending,spending_loss,institutional_quality
Boa_educacao_mau_ambiente_institucional,10,0.3228038237120455,0.07182318844910268,279.7745812616643,0.2387788865664697,0.0,1.0388563288312485,1.0792674135355096,0.5331105293413926,1.2334160119282511,0.37680859164408065,0.8566074202841705,0.46466666666666656
Boa_educacao_mau_ambiente_institucional,11,0.33488151554043033,0.07945259399856174,281.1604139131553,0.24296673170621338,0.0,1.0428570922749167,1.0873700040788339,0.5364299583058771,1.2369716930284973,0.3778948522202059,0.8590768408082914,0.46466666666666656
Boa_educacao_mau_ambiente_institucional,12,0.34651430446643444,0.08723723691960245,282.5191923878929,0.2476375024128156,0.0,1.046880924963649,1.0955063876672735,0.5397520819598566,1.240567802108573,0.378993463544169,0.8615743385644041,0.46466666666666656
Boa_educacao_mau_ambiente_institucional,13,0.35827924646654163,0.09515178988298281,283.8956881608874,0.2529831901671732,0.0,1.0509274622652902,1.1036763193497485,0.5430764390586005,1.2442047336059114,0.38010454611660593,0.8641001874893055,0.46466666666666656
Boa_educacao_mau_ambiente_institucional,14,0.37008306756242243,0.10287328938288312,285.2646763210524,0.2574347809624717,0.0,1.0549914338749582,1.1118756880593776,0.5463985833666746,1.2478828530058856,0.38122821159329806,0.8666546414125875,0.46466666666666656
Boa_educacao_mau_ambiente_institucional,15,0.3819574935357194,0.11098751211848158,286.66091264937404,0.26258953694282355,0.0,1.0590831114780817,1.1201126086101112,0.5497267409699859,1.2516025912883004,0.3823645916385758,0.8692379996497246,0.46466666666666656
Boa_educacao_mau_ambiente_institucional,16,0.3939882279200722,0.11910779154299621,288.0699867684706,0.2670646097047422,0.0,1.0632101658504685,1.1283931706375883,0.553066885050819,1.255364430467212,0.38351383350773327,0.8718505969594788,0.46466666666666656
Boa_educacao_mau_ambiente_institucional,17,0.4055110564084651,0.127179555009015,289.43576003817304,0.272050431186819,0.0,1.0673622978612307,1.1367093660609162,0.5564104650519252,1.2591687934958515,0.3846760664129826,0.874492727082869,0.46466666666666656
Boa_educacao_mau_ambiente_institucional,18,0.41723265654378866,0.13541518560719562,290.82644773189884,0.27645605241146864,0.0,1.0715393147044288,1.145061096127609,0.5597571544228429,1.263016105656961,0.3858514202782016,0.8771646853787596,0.46466666666666656
Boa_educacao_mau_ambiente_institucional,19,0.4287106940747907,0.14361202755111838,292.19551704129475,0.2802232077792924,0.0,1.075738543605094,1.1534463206137808,0.5631046650611761,1.266906779035935,0.3870400209954781,0.8798667580404569,0.46466666666666656
